temporada,programa,cancion,artista,j1,j2,j3,j4,publico,bonus,final,total,j5,titulo,autor,especiales,pais,region,ciudad,sexo,edad,categoria
3,8,"Enséñame a cantar, de Micky",José Manuel Soto,6,7,5,9,0,Los Chunguitos,0.0,32,0,Enséñame a cantar,Micky,,España,Andalucía,El Carpio,M,53,Cantante
3,9,"Tatuaje, de Concha Marquez Piquer",José Manuel Soto,6,8,7,8,0,Melody,0.0,29,0,Tatuaje,Concha Marquez Piquer,,España,Andalucía,El Carpio,M,53,Cantante
3,10,"La media vuelta, de Luis Miguel",José Manuel Soto,5,5,5,6,0,Santi,0.0,21,0,La media vuelta,Luis Miguel,,España,Andalucía,El Carpio,M,53,Cantante
3,11,"Necesito respirar, de Manuel Martínez (Medina Azahara)",José Manuel Soto,11,5,6,6,0,Los Chunguitos,0.0,33,0,Necesito respirar,Manuel Martínez (Medina Azahara),,España,Andalucía,El Carpio,M,53,Cantante
3,12,"Quiéreme, de El Barrio",José Manuel Soto,10,9,12,10,0,Llum,0.0,46,0,Quiéreme,El Barrio,,España,Andalucía,El Carpio,M,53,Cantante
3,13,"Dolce vita, de Ryan Paris",José Manuel Soto,5,8,7,6,0,Melody,0.0,36,0,Dolce vita,Ryan Paris,,España,Andalucía,El Carpio,M,53,Cantante
3,14,"Romeo y Julieta, de Karina",José Manuel Soto,5,4,6,7,0,Melody,0.0,22,0,Romeo y Julieta,Karina,,España,Andalucía,El Carpio,M,53,Cantante
3,15,"Y ahora, de Manuel Carrasco",José Manuel Soto,7,6,9,10,0,Florentino,0.0,37,0,Y ahora,Manuel Carrasco,,España,Andalucía,El Carpio,M,53,Cantante
3,16,"Dos hombres y un destino, de David Bustamante con Francisco como Alex Casademunt",José Manuel Soto,5,8,6,6,0,Xuso,0.0,25,0,Dos hombres y un destino,David Bustamante con Francisco como Alex Casademunt,,España,Andalucía,El Carpio,M,53,Cantante
3,17,"Tu nombre me sabe a yerba, de Joan Manuel Serrat",José Manuel Soto,10,9,9,10,0,Santi,0.0,38,0,Tu nombre me sabe a yerba,Joan Manuel Serrat,,España,Andalucía,El Carpio,M,53,Cantante
3,18,"La minifalda y Mujeres y vino, de Manolo Escobar",José Manuel Soto,6,6,8,5,0,Los Chunguitos,0.0,30,0,La minifalda y Mujeres y vino,Manolo Escobar,,España,Andalucía,El Carpio,M,53,Cantante
3,1,"La raja de tu falda, de Estopa",Los Chunguitos,4,4,5,4,0,Ángela,0.0,22,0,La raja de tu falda,Estopa,,España,Extremadura,Badajoz,M,56,Cantante
3,2,"Resistiré, de Dúo Dinámico",Los Chunguitos,4,4,4,5,0,Florentino,0.0,32,0,Resistiré,Dúo Dinámico,,España,Extremadura,Badajoz,M,56,Cantante
3,3,"A esa, de Pimpinela",Los Chunguitos,6,6,6,6,0,Melody,0.0,24,0,A esa,Pimpinela,,España,Extremadura,Badajoz,M,56,Cantante
3,4,"Bandido, de Azúcar Moreno",Los Chunguitos,4,4,4,4,0,José Manuel,0.0,16,0,Bandido,Azúcar Moreno,,España,Extremadura,Badajoz,M,56,Cantante
3,5,"Son de amores, de Andy y Lucas",Los Chunguitos,4,4,4,4,0,Florentino,0.0,21,0,Son de amores,Andy y Lucas,,España,Extremadura,Badajoz,M,56,Cantante
3,6,"Que pasa contigo tío, de Los Golfos",Los Chunguitos,6,6,6,4,0,José Manuel,0.0,22,0,Que pasa contigo tío,Los Golfos,,España,Extremadura,Badajoz,M,56,Cantante
3,7,"Macarena, de Los Del Río",Los Chunguitos,5,5,4,4,0,Edurne,0.0,29,6,Macarena,Los Del Río,,España,Extremadura,Badajoz,M,56,Cantante
3,8,"Cantinero de Cuba, de Sergio y Estíbaliz",Los Chunguitos,4,4,12,11,0,José Manuel,0.0,66,0,Cantinero,"Cuba, de Sergio y Estíbaliz",,España,Extremadura,Badajoz,M,56,Cantante
3,9,"Te estoy amando locamente, de Las Grecas",Los Chunguitos,5,5,6,7,0,Santi y Florentino,0.0,28,0,Te estoy amando locamente,Las Grecas,,España,Extremadura,Badajoz,M,56,Cantante
3,10,"Me pongo colorada, de Papá Levante",Los Chunguitos,4,4,4,4,0,Santi,0.0,21,0,Me pongo colorada,Papá Levante,,España,Extremadura,Badajoz,M,56,Cantante
3,11,"Loco Mia, de Locomia",Los Chunguitos,4,4,4,4,0,José Manuel,0.0,26,0,Loco Mia,Locomia,,España,Extremadura,Badajoz,M,56,Cantante
3,12,"La puerta de Alcalá, de Ana Belén y Víctor Manuel",Los Chunguitos,4,4,4,4,0,Angela,0.0,16,0,La puerta,"Alcalá, de Ana Belén y Víctor Manuel",,España,Extremadura,Badajoz,M,56,Cantante
3,13,"Vamos a la playa, de Righeira",Los Chunguitos,4,4,5,5,0,José Manuel,0.0,23,0,Vamos a la playa,Righeira,,España,Extremadura,Badajoz,M,56,Cantante
3,14,"Amigos para siempre, de Los Manolos",Los Chunguitos,6,5,4,4,0,Edurne,0.0,19,0,Amigos para siempre,Los Manolos,,España,Extremadura,Badajoz,M,56,Cantante
3,15,"Torero, de Julio Iglesias y José Luis Rodríguez ""El Puma""",Los Chunguitos,4,4,7,12,0,Melody,0.0,27,0,Torero,"Julio Iglesias y José Luis Rodríguez ""El Puma""",,España,Extremadura,Badajoz,M,56,Cantante
3,16,"Eso es el amor, de María Durán, Mayra Gómez Kemp con Toñi Salazar como Beatriz Escudero (Trío Acuario)",Los Chunguitos,7,5,4,5,0,Melody,0.0,26,0,Eso es el amor,"María Durán, Mayra Gómez Kemp con Toñi Salazar como Beatriz Escudero (Trío Acuario)",,España,Extremadura,Badajoz,M,56,Cantante
3,17,"No estamos lokos, de Ketama",Los Chunguitos,8,5,5,7,0,Ángela,0.0,35,0,No estamos lokos,Ketama,,España,Extremadura,Badajoz,M,56,Cantante
3,18,"Como el agua, de Camarón de la Isla y Paco de Lucía",Los Chunguitos,8,8,9,8,0,Melody,0.0,48,0,Como el agua,Camarón de la Isla y Paco de Lucía,,España,Extremadura,Badajoz,M,56,Cantante
4,1,"The Edge of Glory, de Lady Gaga",Ruth Lorenzo,11,11,12,10,12,Pablo,24.0,44 (12),0,The Edge of Glory,Lady Gaga,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,2,"Barcelona, de Freddie Mercury y Montserrat Caballé (Dos en uno)[18]​",Ruth Lorenzo,9,9,11,9,11,Pablo,22.0,44 (11),0,Barcelona,Freddie Mercury y Montserrat Caballé (Dos en uno)[18]​,Dos,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,3,"Se me olvidó otra vez, de María Jiménez",Ruth Lorenzo,8,4,8,5,5,Falete,11.0,31 (6),0,Se me olvidó otra vez,María Jiménez,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,4,"Nothing Compares 2 U, de Sinéad O'Connor",Ruth Lorenzo,12,10,11,10,11,Vicky,21.0,43 (10),0,Nothing Compares 2 U,Sinéad O'Connor,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,5,"Proud Mary, de Tina Turner",Ruth Lorenzo,12,12,12,12,12,Adrián,24.0,51 (12),0,Proud Mary,Tina Turner,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,6,"Toda la noche en la calle, de Eva Amaral (Amaral)",Ruth Lorenzo,7,7,6,6,8,Silvia,14.0,29 (6),0,Toda la noche en la calle,Eva Amaral (Amaral),,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,7,"Personal Jesus, de Marilyn Manson",Ruth Lorenzo,10,9,11,11,11,Silvia,21.0,41 (10),0,Personal Jesus,Marilyn Manson,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,8,"All by Myself, de Céline Dion",Ruth Lorenzo,11,11,12,10,11,Pablo,22.0,47 (11),0,All by Myself,Céline Dion,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,9,"Back to black, de Amy Winehouse",Ruth Lorenzo,9,10,10,10,11,El Sevilla,21.0,39 (10),0,Back to black,Amy Winehouse,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,10,"Why don't you do right?, de Jessica Rabbit (¿Quién engañó a Roger Rabbit?)",Ruth Lorenzo,11,9,10,11,11,Pablo,22.0,41 (11),0,Why don't you do right?,Jessica Rabbit (¿Quién engañó a Roger Rabbit?),,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,11,"Conga, de Gloria Estefan (Miami Sound Machine)",Ruth Lorenzo,6,6,8,4,4,Adrián,10.0,24 (6),0,Conga,Gloria Estefan (Miami Sound Machine),,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,12,"Rise Like a Phoenix, de Conchita Wurst",Ruth Lorenzo,8,8,9,9,12,Ana,19.0,34 (7),0,Rise Like a Phoenix,Conchita Wurst,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,13,"Shake It Out, de Florence Welch (Florence & The Machine)",Ruth Lorenzo,10,11,9,11,10,Vicky,20.0,41 (10),0,Shake It Out,Florence Welch (Florence & The Machine),,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,14,"All I Want for Christmas Is You, de Mariah Carey",Ruth Lorenzo,10,10,4,5,8,Ana,17.0,32 (9),0,All I Want for Christmas Is You,Mariah Carey,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,15,"Glitter in the Air, de P!nk",Ruth Lorenzo,11,11,12,12,11,,22.0,46 (11),0,Glitter in the Air,P!nk,,España,Murcia,Las Torres de Cotillas,F,37,Cantante
4,1,"Sugar, de Adam Levine (Maroon 5)",Pablo Puyol,12,10,10,9,10,Edu,21.0,44 (11),0,Sugar,Adam Levine (Maroon 5),,España,Andalucía,Málaga,M,44,Cine
4,2,"I'm Outta Love, de Anastacia",Pablo Puyol,8,10,6,10,10,Ruth,19.0,40 (9),0,I'm Outta Love,Anastacia,,España,Andalucía,Málaga,M,44,Cine
4,3,"Entre dos tierras, de Enrique Bunbury (Héroes del Silencio)",Pablo Puyol,10,10,7,9,10,Silvia,20.0,39 (10),0,Entre dos tierras,Enrique Bunbury (Héroes del Silencio),,España,Andalucía,Málaga,M,44,Cine
4,4,"Part-Time Lover, de Stevie Wonder",Pablo Puyol,11,12,10,11,12,Vicky,23.0,44 (11),0,Part-Time Lover,Stevie Wonder,,España,Andalucía,Málaga,M,44,Cine
4,5,"La mordidita, de Ricky Martin",Pablo Puyol,9,10,10,5,5,Adrián,12.0,34 (7),0,La mordidita,Ricky Martin,,España,Andalucía,Málaga,M,44,Cine
4,6,"Don't Go Breaking My Heart, de Elton John y RuPaul (Dos en uno)[18]​",Pablo Puyol,8,5,9,8,5,Silvia,12.0,30 (7),0,Don't Go Breaking My Heart,Elton John y RuPaul (Dos en uno)[18]​,Dos,España,Andalucía,Málaga,M,44,Cine
4,7,"El jardín prohibido, de Sandro Giacobbe",Pablo Puyol,11,8,9,12,9,Silvia,18.0,40 (9),0,El jardín prohibido,Sandro Giacobbe,,España,Andalucía,Málaga,M,44,Cine
4,8,"Uptown Funk, de Bruno Mars",Pablo Puyol,8,12,10,12,12,Ruth,24.0,48 (12),0,Uptown Funk,Bruno Mars,,España,Andalucía,Málaga,M,44,Cine
4,9,"Livin' on a Prayer, de Jon Bon Jovi (Bon Jovi)",Pablo Puyol,11,8,9,9,9,El Sevilla,18.0,37 (9),0,Livin' on a Prayer,Jon Bon Jovi (Bon Jovi),,España,Andalucía,Málaga,M,44,Cine
4,10,"Caruso, de Andrea Bocelli",Pablo Puyol,9,7,8,9,12,Silvia,20.0,36 (8),0,Caruso,Andrea Bocelli,,España,Andalucía,Málaga,M,44,Cine
4,11,"Want to Want Me, de Jason Derulo",Pablo Puyol,7,7,7,7,9,Ana,16.0,28 (7),0,Want to Want Me,Jason Derulo,,España,Andalucía,Málaga,M,44,Cine
4,12,"Insurrección, de Manolo García (El Último de la Fila)",Pablo Puyol,4,4,4,4,5,Edu,9.0,22 (4),0,Insurrección,Manolo García (El Último de la Fila),,España,Andalucía,Málaga,M,44,Cine
4,13,"All of Me, de John Legend",Pablo Puyol,8,8,11,7,12,Vicky,20.0,34 (8),0,All of Me,John Legend,,España,Andalucía,Málaga,M,44,Cine
4,14,"Heroes, de Måns Zelmerlöw",Pablo Puyol,11,12,11,11,12,Ana,23.0,51 (11),0,Heroes,Måns Zelmerlöw,,España,Andalucía,Málaga,M,44,Cine
4,15,"Por debajo de la mesa, de Luis Miguel",Pablo Puyol,8,8,10,9,10,,19.0,35 (9),0,Por debajo de la mesa,Luis Miguel,,España,Andalucía,Málaga,M,44,Cine
4,16,"Don't Cry, de Axl Rose (Guns N' Roses)",Pablo Puyol,12,11,11,8,11,,21.0,42 (10),0,Don't Cry,Axl Rose (Guns N' Roses),,España,Andalucía,Málaga,M,44,Cine
4,1,"Al son del tambor, de Rosario Flores",Edu Soto,10,5,6,11,11,Falete,19.0,35 (8),0,Al son del tambor,Rosario Flores,,España,Cataluña,Mataró,M,42,Humorista
4,2,"Algo de mí, de Camilo Sesto",Edu Soto,10,12,8,11,12,Pablo,24.0,44 (12),0,Algo de mí,Camilo Sesto,,España,Cataluña,Mataró,M,42,Humorista
4,3,"Losing My Religion, de Michael Stipe (R.E.M.)",Edu Soto,7,6,6,7,8,Ana,13.0,29 (5),0,Losing My Religion,Michael Stipe (R.E.M.),,España,Cataluña,Mataró,M,42,Humorista
4,4,"Mammy blue, de José Mercé",Edu Soto,8,6,9,5,6,El Sevilla,13.0,31 (7),0,Mammy blue,José Mercé,,España,Cataluña,Mataró,M,42,Humorista
4,5,"Demasiado corazón, de Willy DeVille",Edu Soto,8,8,8,11,8,Adrián,18.0,38 (10),0,Demasiado corazón,Willy DeVille,,España,Cataluña,Mataró,M,42,Humorista
4,6,"Angelitos negros, de Antonio Machín",Edu Soto,12,12,10,9,12,Sevilla,24.0,49 (12),0,Angelitos negros,Antonio Machín,,España,Cataluña,Mataró,M,42,Humorista
4,7,"Black Is Black, de Mike Kennedy (Los Bravos)",Edu Soto,8,11,10,7,8,Silvia,16.0,36 (8),0,Black Is Black,Mike Kennedy (Los Bravos),,España,Cataluña,Mataró,M,42,Humorista
4,8,"Sway, de Michael Bublé",Edu Soto,9,10,11,11,8,Adrián,18.0,44 (10),0,Sway,Michael Bublé,,España,Cataluña,Mataró,M,42,Humorista
4,9,"Smooth criminal , de Michael Jackson",Edu Soto,10,11,11,11,10,El Sevilla,21.0,46 (11),0,Smooth criminal ,Michael Jackson,,España,Cataluña,Mataró,M,42,Humorista
4,10,"Vente pa' Madrid, de Antonio Carmona (Ketama)",Edu Soto,7,6,4,5,7,Silvia,12.0,25 (5),0,Vente pa' Madrid,Antonio Carmona (Ketama),,España,Cataluña,Mataró,M,42,Humorista
4,11,"Yo soy aquel, de Raphael",Edu Soto,11,9,11,8,12,Falete,22.0,39 (10),0,Yo soy aquel,Raphael,,España,Cataluña,Mataró,M,42,Humorista
4,12,"Light my fire, de Jim Morrison (The Doors)",Edu Soto,11,11,7,11,9,Pablo,20.0,43 (11),0,Light my fire,Jim Morrison (The Doors),,España,Cataluña,Mataró,M,42,Humorista
4,13,"Nel blu dipinto di blu (Volare), de Domenico Modugno",Edu Soto,9,7,7,8,7,Adrián,14.0,31 (7),0,Nel blu dipinto di blu (Volare),Domenico Modugno,,España,Cataluña,Mataró,M,42,Humorista
4,14,"Clocks, de Chris Martin (Coldplay)",Edu Soto,9,5,7,10,9,Silvia,16.0,31 (7),0,Clocks,Chris Martin (Coldplay),,España,Cataluña,Mataró,M,42,Humorista
4,15,"Start Me Up, de Mick Jagger (The Rolling Stones)",Edu Soto,9,5,5,4,12,,17.0,23 (5),0,Start Me Up,Mick Jagger (The Rolling Stones),,España,Cataluña,Mataró,M,42,Humorista
4,16,"Unchained Melody, de Bobby Hatfield (The Righteous Brothers)",Edu Soto,10,12,12,10,12,,24.0,44 (12),0,Unchained Melody,Bobby Hatfield (The Righteous Brothers),,España,Cataluña,Mataró,M,42,Humorista
4,1,"¡Qué dolor!, de Raffaella Carrà",Silvia Abril,9,6,11,12,8,El Sevilla,18.0,41 (10),0,¡Qué dolor!,Raffaella Carrà,,España,Canarias,Mataró,F,49,Humorista
4,2,"Pégate, de Ylenia",Silvia Abril,4,4,4,5,7,El Sevilla,11.0,20 (4),0,Pégate,Ylenia,,España,Canarias,Mataró,F,49,Humorista
4,3,"No One, de Sor Cristina",Silvia Abril,4,5,4,4,7,Edu,11.0,20 (4),0,No One,Sor Cristina,,España,Canarias,Mataró,F,49,Humorista
4,4,"Don Diablo, de Miguel Bosé",Silvia Abril,6,7,5,8,8,Edu,13.0,29 (5),0,Don Diablo,Miguel Bosé,,España,Canarias,Mataró,F,49,Humorista
4,5,"Qué será, será (Whatever Will Be, Will Be), de Doris Day (El hombre que sabía demasiado)",Silvia Abril,11,4,9,10,11,Adrián,20.0,37 (9),0,"Qué será, será (Whatever Will Be, Will Be)",Doris Day (El hombre que sabía demasiado),,España,Canarias,Mataró,F,49,Humorista
4,6,"Womanizer, de Britney Spears",Silvia Abril,4,4,4,4,6,Vicky,10.0,22 (4),0,Womanizer,Britney Spears,,España,Canarias,Mataró,F,49,Humorista
4,7,"Abuelito dime tú, de Heidi (Heidi)",Silvia Abril,9,12,7,10,12,Vicky,24.0,53 (12),0,Abuelito dime tú,Heidi (Heidi),,España,Canarias,Mataró,F,49,Humorista
4,8,"Hawaii-Bombay, de Ana Torroja (Mecano)",Silvia Abril,7,6,7,5,9,El Sevilla,16.0,25 (7),0,Hawaii-Bombay,Ana Torroja (Mecano),,España,Canarias,Mataró,F,49,Humorista
4,9,"El baúl de los recuerdos, de Karina",Silvia Abril,4,4,4,4,5,El Sevilla,9.0,16 (4),0,El baúl de los recuerdos,Karina,,España,Canarias,Mataró,F,49,Humorista
4,10,"La vida es un carnaval, de Celia Cruz",Silvia Abril,4,4,11,6,8,Adrián,18.0,40 (10),0,La vida es un carnaval,Celia Cruz,,España,Canarias,Mataró,F,49,Humorista
4,11,"El beso, de Paquita Rico",Silvia Abril,5,4,5,6,5,Ana,10.0,20 (5),0,El beso,Paquita Rico,,España,Canarias,Mataró,F,49,Humorista
4,12,"Eres, de Massiel",Silvia Abril,5,5,5,7,6,Pablo,11.0,22 (5),0,Eres,Massiel,,España,Canarias,Mataró,F,49,Humorista
4,13,"It's Raining Men, de Geri Halliwell",Silvia Abril,5,6,6,4,4,Vicky,9.0,21 (5),0,It's Raining Men,Geri Halliwell,,España,Canarias,Mataró,F,49,Humorista
4,14,"The Lady Is a Tramp, de Lady Gaga con Andreu Buenafuente como Tony Bennet (Trae un amigo)",Silvia Abril,12,11,12,12,11,Sevilla,23.0,53 (12),0,The Lady Is a Tramp,Lady Gaga con Andreu Buenafuente como Tony Bennet (Trae un amigo),Trae un amigo,España,Canarias,Mataró,F,49,Humorista
4,15,"Mamá, quiero ser artista, de Concha Velasco",Silvia Abril,6,10,7,8,9,,17.0,31 (8),0,"Mamá, quiero ser artista",Concha Velasco,,España,Canarias,Mataró,F,49,Humorista
4,16,"Dramas y comedias, de Alaska (Fangoria)",Silvia Abril,7,6,7,12,9,,16.0,32 (7),0,Dramas y comedias,Alaska (Fangoria),,España,Canarias,Mataró,F,49,Humorista
4,1,"Where Are Ü Now, de Justin Bieber",Adrián Rodríguez,7,12,8,7,9,El Sevilla,16.0,34 (7),0,Where Are Ü Now,Justin Bieber,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,2,"Ángel malherido, de El Barrio",Adrián Rodríguez,11,8,7,12,8,Edu,16.0,38 (8),0,Ángel malherido,El Barrio,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,3,"El perdón, de Nicky Jam",Adrián Rodríguez,11,11,10,10,11,Pablo,22.0,42 (11),0,El perdón,Nicky Jam,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,4,"Mi nuevo vicio, de Paulina Rubio",Adrián Rodríguez,4,8,12,7,10,Vicky,19.0,34 (9),0,Mi nuevo vicio,Paulina Rubio,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,5,"América, de Nino Bravo",Adrián Rodríguez,5,5,4,9,10,Ruth,18.0,35 (8),0,América,Nino Bravo,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,6,"Cheerleader, de OMI",Adrián Rodríguez,10,8,7,7,7,Edu,15.0,32 (8),0,Cheerleader,OMI,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,7,"Propuesta indecente, de Romeo Santos",Adrián Rodríguez,12,10,12,8,10,Vicky,21.0,45 (11),0,Propuesta indecente,Romeo Santos,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,8,"Cero, de Dani Martín",Adrián Rodríguez,12,7,8,8,10,El Sevilla,18.0,41 (8),0,Cero,Dani Martín,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,9,"Humanos a Marte, de Chayanne",Adrián Rodríguez,6,6,6,6,6,Edu,12.0,27 (6),0,Humanos a Marte,Chayanne,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,10,"Tonight (I'm Lovin' You), de Enrique Iglesias",Adrián Rodríguez,12,12,12,12,10,Silvia,22.0,54 (12),0,Tonight (I'm Lovin' You),Enrique Iglesias,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,11,"Solamente tú, de Pablo Alborán",Adrián Rodríguez,12,11,10,12,11,Ana,22.0,51 (11),0,Solamente tú,Pablo Alborán,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,12,"Basket Case, de Billie Joe Armstrong (Green Day)",Adrián Rodríguez,9,9,8,6,11,Sevilla,19.0,35 (8),0,Basket Case,Billie Joe Armstrong (Green Day),,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,13,"Suspicious Minds, de Elvis Presley",Adrián Rodríguez,11,12,8,10,11,Vicky,22.0,50 (11),0,Suspicious Minds,Elvis Presley,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,14,"Otro día más sin verte, de Jon Secada",Adrián Rodríguez,7,8,8,7,7,Pablo,13.0,30 (6),0,Otro día más sin verte,Jon Secada,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,15,"Can't Feel My Face, de The Weeknd",Adrián Rodríguez,7,6,6,5,7,,13.0,24 (6),0,Can't Feel My Face,The Weeknd,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,16,"La nueva y la ex, de Daddy Yankee",Adrián Rodríguez,9,9,9,6,7,,15.0,33 (8),0,La nueva y la ex,Daddy Yankee,,España,Cataluña,Cornellá de Llobregat,M,31,Cantante
4,1,"Te amo, de Umberto Tozzi",Falete,8,9,9,8,7,Ana,16.0,37 (9),0,Te amo,Umberto Tozzi,,España,Andalucía,Sevilla,M,42,Cantante
4,2,"Amor eterno, de Juan Gabriel",Falete,12,11,12,8,9,El Sevilla,19.0,43 (10),0,Amor eterno,Juan Gabriel,,España,Andalucía,Sevilla,M,42,Cantante
4,3,"Con dos camas vacías, de María Jiménez (Reto)[19]​",Falete,12,12,12,12,12,Ruth,24.0,51 (12),0,Con dos camas vacías,María Jiménez (Reto)[19]​,Reto,España,Andalucía,Sevilla,M,42,Cantante
4,4,"Historias de amor, de Jordi Sánchez (OBK)",Falete,5,4,6,4,4,Vicky,8.0,19 (4),0,Historias de amor,Jordi Sánchez (OBK),,España,Andalucía,Sevilla,M,42,Cantante
4,5,"Remolino, de Pancho Céspedes",Falete,4,6,7,6,7,Ana,11.0,23 (4),0,Remolino,Pancho Céspedes,,España,Andalucía,Sevilla,M,42,Cantante
4,6,"Es mi hombre, de Sara Montiel",Falete,11,11,11,10,9,Ruth,19.0,46 (10),0,Es mi hombre,Sara Montiel,,España,Andalucía,Sevilla,M,42,Cantante
4,7,"Lobo hombre en París, de Rafa Sánchez (La Unión)",Falete,6,7,4,5,4,Vicky,9.0,22 (5),0,Lobo hombre en París,Rafa Sánchez (La Unión),,España,Andalucía,Sevilla,M,42,Cantante
4,8,"I Am What I Am, de Gloria Gaynor",Falete,5,4,6,4,4,Adrián,9.0,22 (5),0,I Am What I Am,Gloria Gaynor,,España,Andalucía,Sevilla,M,42,Cantante
4,9,"La vie en rose, de Édith Piaf",Falete,5,5,7,7,4,El Sevilla,9.0,24 (5),0,,,,España,Andalucía,Sevilla,M,42,Cantante
4,10,"Francisco Alegre, de Isabel Pantoja",Falete,8,10,7,10,6,Edu,13.0,35 (7),0,Francisco Alegre,Isabel Pantoja,,España,Andalucía,Sevilla,M,42,Cantante
4,11,"La mañana, de Al Bano",Falete,8,8,9,9,8,Ana,17.0,37 (9),0,La mañana,Al Bano,,España,Andalucía,Sevilla,M,42,Cantante
4,12,"Soy lo prohibido, de Olga Guillot",Falete,12,12,11,12,8,Vicky,20.0,50 (12),0,Soy lo prohibido,Olga Guillot,,España,Andalucía,Sevilla,M,42,Cantante
4,13,"Tomasa, de Lolita Flores",Falete,7,9,12,6,8,Vicky,17.0,34 (9),0,Tomasa,Lolita Flores,,España,Andalucía,Sevilla,M,42,Cantante
4,14,"Me muero, de Natalia Jiménez (La 5ª Estación)",Falete,4,9,9,9,6,Ana,14.0,31 (8),0,Me muero,Natalia Jiménez (La 5ª Estación),,España,Andalucía,Sevilla,M,42,Cantante
4,15,"Torbellino de colores, de Lola Flores",Falete,12,12,11,11,6,,18.0,46 (12),0,Torbellino de colores,Lola Flores,,España,Andalucía,Sevilla,M,42,Cantante
4,16,"'O sole mio, de Luciano Pavarotti",Falete,11,10,10,11,8,,19.0,42 (11),0,'O sole mio,Luciano Pavarotti,,España,Andalucía,Sevilla,M,42,Cantante
4,1,"Sólo le pido a Dios, de Ana Belén",Vicky Larraz,6,8,7,6,6,Silvia,11.0,27 (5),0,Sólo le pido a Dios,Ana Belén,,España,Madrid,Madrid,F,57,Cantante
4,2,"Dark Horse, de Katy Perry",Vicky Larraz,7,7,10,6,6,Ana,12.0,30 (6),0,Dark Horse,Katy Perry,,España,Madrid,Madrid,F,57,Cantante
4,3,"All Around the World, de Lisa Stansfield",Vicky Larraz,9,9,5,8,6,Ruth,13.0,34 (7),0,All Around the World,Lisa Stansfield,,España,Madrid,Madrid,F,57,Cantante
4,4,"Thinking Out Loud, de Ed Sheeran",Vicky Larraz,10,11,7,12,5,Adrián,17.0,55 (12),0,Thinking Out Loud,Ed Sheeran,,España,Madrid,Madrid,F,57,Cantante
4,5,"Tómame o déjame, de Amaya Uranga (Mocedades)",Vicky Larraz,6,11,5,7,4,El Sevilla,10.0,29 (6),0,Tómame o déjame,Amaya Uranga (Mocedades),,España,Madrid,Madrid,F,57,Cantante
4,6,"Voyage voyage, de Desireless",Vicky Larraz,6,6,5,5,4,Edu,9.0,25 (5),0,Voyage voyage,Desireless,,España,Madrid,Madrid,F,57,Cantante
4,7,"If I Could Turn Back Time, de Cher",Vicky Larraz,4,4,8,6,5,Adrián,12.0,31 (7),0,If I Could Turn Back Time,Cher,,España,Madrid,Madrid,F,57,Cantante
4,9,"You Can't Hurry Love, de Diana Ross & The Supremes",Vicky Larraz,8,9,8,5,7,El Sevilla,15.0,30 (8),0,You Can't Hurry Love,Diana Ross & The Supremes,,España,Madrid,Madrid,F,57,Cantante
4,10,"Gold, de Tony Hadley (Spandau Ballet)",Vicky Larraz,5,5,5,4,4,Silvia,8.0,19 (4),0,Gold,Tony Hadley (Spandau Ballet),,España,Madrid,Madrid,F,57,Cantante
4,11,"Un ramito de violetas, de Cecilia",Vicky Larraz,9,10,6,10,7,Ana,15.0,35 (8),0,Un ramito de violetas,Cecilia,,España,Madrid,Madrid,F,57,Cantante
4,12,"Lips Are Movin, de Meghan Trainor",Vicky Larraz,6,7,12,8,4,Adrián,13.0,39 (9),0,Lips Are Movin,Meghan Trainor,,España,Madrid,Madrid,F,57,Cantante
